sensor_id,road_id,timestamp,vehicle_count,average_speed_kmh,traffic_density,congestion_index,congestion_level,weather_id,hour,day_of_week,month,is_weekend,is_rush_hour
SENSOR_PYRAMIDS_ROAD_01,11,2026-06-22T18:24:49.028805+00:00,430,21.66,30.5,0.64,HIGH,165,18,0,6,False,True
SENSOR_MOHANDESSIN_STREET_01,12,2026-06-22T18:24:49.028805+00:00,257,22.46,12.36,0.55,HIGH,165,18,0,6,False,True
SENSOR_ZAMALEK_BRIDGE_01,13,2026-06-22T18:24:49.028805+00:00,211,22.82,39.07,0.54,HIGH,165,18,0,6,False,True
SENSOR_MAADI_ROAD_01,14,2026-06-22T18:24:49.028805+00:00,414,26.04,1.49,0.67,HIGH,165,18,0,6,False,True
SENSOR_HELIOPOLIS_MAIN_STREET_01,15,2026-06-22T18:24:49.028805+00:00,478,17.26,24.14,0.71,HIGH,165,18,0,6,False,True
SENSOR_TAHRIR_SQUARE_01,1,2026-06-22T19:24:49.028805+00:00,438,28.47,11.06,0.43,MEDIUM,166,19,0,6,False,True
SENSOR_CORNICHE_EL_NIL_01,2,2026-06-22T19:24:49.028805+00:00,521,17.43,14.12,0.71,HIGH,166,19,0,6,False,True
SENSOR_RING_ROAD_CAIRO_01,3,2026-06-22T19:24:49.028805+00:00,437,49.54,5.13,0.45,MEDIUM,166,19,0,6,False,True
SENSOR_SALAH_SALEM_01,4,2026-06-22T19:24:49.028805+00:00,400,30.68,1.42,0.62,HIGH,166,19,0,6,False,True
SENSOR_OCTOBER_6_BRIDGE_01,5,2026-06-22T19:24:49.028805+00:00,524,14.75,12.21,0.75,CRITICAL,166,19,0,6,False,True
SENSOR_SUEZ_ROAD_01,6,2026-06-22T19:24:49.028805+00:00,464,49.35,5.27,0.51,HIGH,166,19,0,6,False,True
SENSOR_NASR_ROAD_01,7,2026-06-22T19:24:49.028805+00:00,389,27.69,19.95,0.54,HIGH,166,19,0,6,False,True
SENSOR_ABBAS_EL_AKKAD_01,8,2026-06-22T19:24:49.028805+00:00,226,28.68,56.5,0.43,MEDIUM,166,19,0,6,False,True
SENSOR_HASSAN_EL_MAAMOUN_01,9,2026-06-22T19:24:49.028805+00:00,242,18.53,10.08,0.63,HIGH,166,19,0,6,False,True
SENSOR_EL_HARAM_STREET_01,10,2026-06-22T19:24:49.028805+00:00,434,23.0,20.09,0.62,HIGH,166,19,0,6,False,True
SENSOR_PYRAMIDS_ROAD_01,11,2026-06-22T19:24:49.028805+00:00,371,23.14,26.31,0.61,HIGH,166,19,0,6,False,True
SENSOR_MOHANDESSIN_STREET_01,12,2026-06-22T19:24:49.028805+00:00,248,18.2,11.92,0.64,HIGH,166,19,0,6,False,True
SENSOR_ZAMALEK_BRIDGE_01,13,2026-06-22T19:24:49.028805+00:00,232,23.95,42.96,0.52,HIGH,166,19,0,6,False,True
SENSOR_MAADI_ROAD_01,14,2026-06-22T19:24:49.028805+00:00,410,33.73,1.47,0.58,HIGH,166,19,0,6,False,True
SENSOR_HELIOPOLIS_MAIN_STREET_01,15,2026-06-22T19:24:49.028805+00:00,416,22.74,21.01,0.62,HIGH,166,19,0,6,False,True
SENSOR_TAHRIR_SQUARE_01,1,2026-06-22T20:24:49.028805+00:00,459,28.27,11.59,0.43,MEDIUM,167,20,0,6,False,False
SENSOR_CORNICHE_EL_NIL_01,2,2026-06-22T20:24:49.028805+00:00,296,33.62,8.02,0.44,MEDIUM,167,20,0,6,False,False
SENSOR_RING_ROAD_CAIRO_01,3,2026-06-22T20:24:49.028805+00:00,447,47.8,5.25,0.47,MEDIUM,167,20,0,6,False,False
SENSOR_SALAH_SALEM_01,4,2026-06-22T20:24:49.028805+00:00,186,59.58,0.66,0.26,MEDIUM,167,20,0,6,False,False
SENSOR_OCTOBER_6_BRIDGE_01,5,2026-06-22T20:24:49.028805+00:00,227,36.37,5.29,0.39,MEDIUM,167,20,0,6,False,False
SENSOR_SUEZ_ROAD_01,6,2026-06-22T20:24:49.028805+00:00,272,72.64,3.09,0.27,MEDIUM,167,20,0,6,False,False
SENSOR_NASR_ROAD_01,7,2026-06-22T20:24:49.028805+00:00,219,38.35,11.23,0.36,MEDIUM,167,20,0,6,False,False
SENSOR_ABBAS_EL_AKKAD_01,8,2026-06-22T20:24:49.028805+00:00,186,34.04,46.5,0.32,MEDIUM,167,20,0,6,False,False
SENSOR_HASSAN_EL_MAAMOUN_01,9,2026-06-22T20:24:49.028805+00:00,159,31.05,6.62,0.38,MEDIUM,167,20,0,6,False,False
SENSOR_EL_HARAM_STREET_01,10,2026-06-22T20:24:49.028805+00:00,295,37.29,13.66,0.38,MEDIUM,167,20,0,6,False,False
SENSOR_PYRAMIDS_ROAD_01,11,2026-06-22T20:24:49.028805+00:00,270,37.38,19.15,0.38,MEDIUM,167,20,0,6,False,False
SENSOR_MOHANDESSIN_STREET_01,12,2026-06-22T20:24:49.028805+00:00,127,31.64,6.11,0.37,MEDIUM,167,20,0,6,False,False
SENSOR_ZAMALEK_BRIDGE_01,13,2026-06-22T20:24:49.028805+00:00,147,34.07,27.22,0.32,MEDIUM,167,20,0,6,False,False
SENSOR_MAADI_ROAD_01,14,2026-06-22T20:24:49.028805+00:00,348,38.28,1.25,0.52,HIGH,167,20,0,6,False,False
SENSOR_HELIOPOLIS_MAIN_STREET_01,15,2026-06-22T20:24:49.028805+00:00,328,26.77,16.57,0.55,HIGH,167,20,0,6,False,False
SENSOR_TAHRIR_SQUARE_01,1,2026-06-22T21:24:49.028805+00:00,475,28.41,11.99,0.43,MEDIUM,168,21,0,6,False,False
SENSOR_CORNICHE_EL_NIL_01,2,2026-06-22T21:24:49.028805+00:00,222,37.82,6.02,0.37,MEDIUM,168,21,0,6,False,False
SENSOR_RING_ROAD_CAIRO_01,3,2026-06-22T21:24:49.028805+00:00,380,48.26,4.46,0.46,MEDIUM,168,21,0,6,False,False
SENSOR_SALAH_SALEM_01,4,2026-06-22T21:24:49.028805+00:00,192,54.24,0.68,0.32,MEDIUM,168,21,0,6,False,False
SENSOR_OCTOBER_6_BRIDGE_01,5,2026-06-22T21:24:49.028805+00:00,349,32.47,8.14,0.46,MEDIUM,168,21,0,6,False,False
SENSOR_SUEZ_ROAD_01,6,2026-06-22T21:24:49.028805+00:00,336,66.5,3.82,0.34,MEDIUM,168,21,0,6,False,False
SENSOR_NASR_ROAD_01,7,2026-06-22T21:24:49.028805+00:00,254,35.34,13.03,0.41,MEDIUM,168,21,0,6,False,False
SENSOR_ABBAS_EL_AKKAD_01,8,2026-06-22T21:24:49.028805+00:00,233,21.23,58.25,0.58,HIGH,168,21,0,6,False,False
SENSOR_HASSAN_EL_MAAMOUN_01,9,2026-06-22T21:24:49.028805+00:00,164,27.34,6.83,0.45,MEDIUM,168,21,0,6,False,False
SENSOR_EL_HARAM_STREET_01,10,2026-06-22T21:24:49.028805+00:00,216,41.46,10.0,0.31,MEDIUM,168,21,0,6,False,False
SENSOR_PYRAMIDS_ROAD_01,11,2026-06-22T21:24:49.028805+00:00,345,30.25,24.47,0.5,MEDIUM,168,21,0,6,False,False
SENSOR_MOHANDESSIN_STREET_01,12,2026-06-22T21:24:49.028805+00:00,221,24.23,10.62,0.52,HIGH,168,21,0,6,False,False
SENSOR_ZAMALEK_BRIDGE_01,13,2026-06-22T21:24:49.028805+00:00,156,36.53,28.89,0.27,MEDIUM,168,21,0,6,False,False
SENSOR_MAADI_ROAD_01,14,2026-06-22T21:24:49.028805+00:00,247,50.16,0.89,0.37,MEDIUM,168,21,0,6,False,False
SENSOR_HELIOPOLIS_MAIN_STREET_01,15,2026-06-22T21:24:49.028805+00:00,198,46.55,10.0,0.22,LOW,168,21,0,6,False,False
SENSOR_TAHRIR_SQUARE_01,1,2026-06-22T22:24:49.028805+00:00,341,35.51,8.61,0.29,MEDIUM,169,22,0,6,False,False
SENSOR_CORNICHE_EL_NIL_01,2,2026-06-22T22:24:49.028805+00:00,182,40.9,4.93,0.32,MEDIUM,169,22,0,6,False,False
SENSOR_RING_ROAD_CAIRO_01,3,2026-06-22T22:24:49.028805+00:00,427,46.09,5.01,0.49,MEDIUM,169,22,0,6,False,False
SENSOR_SALAH_SALEM_01,4,2026-06-22T22:24:49.028805+00:00,180,54.71,0.64,0.32,MEDIUM,169,22,0,6,False,False
SENSOR_OCTOBER_6_BRIDGE_01,5,2026-06-22T22:24:49.028805+00:00,261,39.1,6.08,0.35,MEDIUM,169,22,0,6,False,False
SENSOR_SUEZ_ROAD_01,6,2026-06-22T22:24:49.028805+00:00,336,66.71,3.82,0.33,MEDIUM,169,22,0,6,False,False
SENSOR_NASR_ROAD_01,7,2026-06-22T22:24:49.028805+00:00,292,38.81,14.97,0.35,MEDIUM,169,22,0,6,False,False
SENSOR_ABBAS_EL_AKKAD_01,8,2026-06-22T22:24:49.028805+00:00,219,26.91,54.75,0.46,MEDIUM,169,22,0,6,False,False
SENSOR_HASSAN_EL_MAAMOUN_01,9,2026-06-22T22:24:49.028805+00:00,180,31.06,7.5,0.38,MEDIUM,169,22,0,6,False,False
SENSOR_EL_HARAM_STREET_01,10,2026-06-22T22:24:49.028805+00:00,254,33.15,11.76,0.45,MEDIUM,169,22,0,6,False,False
SENSOR_PYRAMIDS_ROAD_01,11,2026-06-22T22:24:49.028805+00:00,272,33.86,19.29,0.44,MEDIUM,169,22,0,6,False,False
SENSOR_MOHANDESSIN_STREET_01,12,2026-06-22T22:24:49.028805+00:00,174,29.28,8.37,0.41,MEDIUM,169,22,0,6,False,False
SENSOR_ZAMALEK_BRIDGE_01,13,2026-06-22T22:24:49.028805+00:00,201,25.21,37.22,0.5,MEDIUM,169,22,0,6,False,False
SENSOR_MAADI_ROAD_01,14,2026-06-22T22:24:49.028805+00:00,186,62.11,0.67,0.22,LOW,169,22,0,6,False,False
SENSOR_HELIOPOLIS_MAIN_STREET_01,15,2026-06-22T22:24:49.028805+00:00,270,33.84,13.64,0.44,MEDIUM,169,22,0,6,False,False
SENSOR_TAHRIR_SQUARE_01,1,2026-06-22T23:24:49.028805+00:00,97,46.77,2.45,0.06,LOW,170,23,0,6,False,False
SENSOR_CORNICHE_EL_NIL_01,2,2026-06-22T23:24:49.028805+00:00,73,54.33,1.98,0.09,LOW,170,23,0,6,False,False
SENSOR_RING_ROAD_CAIRO_01,3,2026-06-22T23:24:49.028805+00:00,77,80.91,0.9,0.1,LOW,170,23,0,6,False,False
SENSOR_SALAH_SALEM_01,4,2026-06-22T23:24:49.028805+00:00,23,76.45,0.08,0.04,LOW,170,23,0,6,False,False
SENSOR_OCTOBER_6_BRIDGE_01,5,2026-06-22T23:24:49.028805+00:00,54,52.48,1.26,0.13,LOW,170,23,0,6,False,False
SENSOR_SUEZ_ROAD_01,6,2026-06-22T23:24:49.028805+00:00,39,99.13,0.44,0.01,LOW,170,23,0,6,False,False
SENSOR_NASR_ROAD_01,7,2026-06-22T23:24:49.028805+00:00,82,52.34,4.21,0.13,LOW,170,23,0,6,False,False
SENSOR_ABBAS_EL_AKKAD_01,8,2026-06-22T23:24:49.028805+00:00,16,52.29,4.0,0.0,LOW,170,23,0,6,False,False
SENSOR_HASSAN_EL_MAAMOUN_01,9,2026-06-22T23:24:49.028805+00:00,41,46.64,1.71,0.07,LOW,170,23,0,6,False,False
SENSOR_EL_HARAM_STREET_01,10,2026-06-22T23:24:49.028805+00:00,70,51.19,3.24,0.15,LOW,170,23,0,6,False,False
SENSOR_PYRAMIDS_ROAD_01,11,2026-06-22T23:24:49.028805+00:00,33,56.96,2.34,0.05,LOW,170,23,0,6,False,False
SENSOR_MOHANDESSIN_STREET_01,12,2026-06-22T23:24:49.028805+00:00,22,51.44,1.06,0.0,LOW,170,23,0,6,False,False
SENSOR_ZAMALEK_BRIDGE_01,13,2026-06-22T23:24:49.028805+00:00,46,46.7,8.52,0.07,LOW,170,23,0,6,False,False
SENSOR_MAADI_ROAD_01,14,2026-06-22T23:24:49.028805+00:00,47,78.82,0.17,0.01,LOW,170,23,0,6,False,False
SENSOR_HELIOPOLIS_MAIN_STREET_01,15,2026-06-22T23:24:49.028805+00:00,70,58.31,3.54,0.03,LOW,170,23,0,6,False,False
SENSOR_TAHRIR_SQUARE_01,1,2026-06-23T00:24:49.028805+00:00,105,45.85,2.65,0.08,LOW,171,0,1,6,False,False
SENSOR_CORNICHE_EL_NIL_01,2,2026-06-23T00:24:49.028805+00:00,66,56.33,1.79,0.06,LOW,171,0,1,6,False,False
SENSOR_RING_ROAD_CAIRO_01,3,2026-06-23T00:24:49.028805+00:00,53,89.66,0.62,0.0,LOW,171,0,1,6,False,False
SENSOR_SALAH_SALEM_01,4,2026-06-23T00:24:49.028805+00:00,86,71.97,0.31,0.1,LOW,171,0,1,6,False,False
SENSOR_OCTOBER_6_BRIDGE_01,5,2026-06-23T00:24:49.028805+00:00,30,56.18,0.7,0.06,LOW,171,0,1,6,False,False
SENSOR_SUEZ_ROAD_01,6,2026-06-23T00:24:49.028805+00:00,111,89.64,1.26,0.1,LOW,171,0,1,6,False,False
SENSOR_NASR_ROAD_01,7,2026-06-23T00:24:49.028805+00:00,45,59.87,2.31,0.0,LOW,171,0,1,6,False,False
SENSOR_ABBAS_EL_AKKAD_01,8,2026-06-23T00:24:49.028805+00:00,16,46.1,4.0,0.08,LOW,171,0,1,6,False,False
SENSOR_HASSAN_EL_MAAMOUN_01,9,2026-06-23T00:24:49.028805+00:00,26,47.69,1.08,0.05,LOW,171,0,1,6,False,False
SENSOR_EL_HARAM_STREET_01,10,2026-06-23T00:24:49.028805+00:00,85,50.76,3.94,0.15,LOW,171,0,1,6,False,False
SENSOR_PYRAMIDS_ROAD_01,11,2026-06-23T00:24:49.028805+00:00,25,61.03,1.77,0.0,LOW,171,0,1,6,False,False
SENSOR_MOHANDESSIN_STREET_01,12,2026-06-23T00:24:49.028805+00:00,22,43.86,1.06,0.12,LOW,171,0,1,6,False,False
SENSOR_ZAMALEK_BRIDGE_01,13,2026-06-23T00:24:49.028805+00:00,53,42.8,9.81,0.14,LOW,171,0,1,6,False,False
SENSOR_MAADI_ROAD_01,14,2026-06-23T00:24:49.028805+00:00,44,76.6,0.16,0.04,LOW,171,0,1,6,False,False
SENSOR_HELIOPOLIS_MAIN_STREET_01,15,2026-06-23T00:24:49.028805+00:00,51,58.83,2.58,0.02,LOW,171,0,1,6,False,False
SENSOR_TAHRIR_SQUARE_01,1,2026-06-23T01:24:49.028805+00:00,50,49.64,1.26,0.01,LOW,172,1,1,6,False,False
SENSOR_CORNICHE_EL_NIL_01,2,2026-06-23T01:24:49.028805+00:00,79,54.54,2.14,0.09,LOW,172,1,1,6,False,False
SENSOR_RING_ROAD_CAIRO_01,3,2026-06-23T01:24:49.028805+00:00,119,77.5,1.4,0.14,LOW,172,1,1,6,False,False
SENSOR_SALAH_SALEM_01,4,2026-06-23T01:24:49.028805+00:00,52,75.13,0.18,0.06,LOW,172,1,1,6,False,False
SENSOR_OCTOBER_6_BRIDGE_01,5,2026-06-23T01:24:49.028805+00:00,48,52.55,1.12,0.12,LOW,172,1,1,6,False,False
SENSOR_SUEZ_ROAD_01,6,2026-06-23T01:24:49.028805+00:00,39,94.81,0.44,0.05,LOW,172,1,1,6,False,False
SENSOR_NASR_ROAD_01,7,2026-06-23T01:24:49.028805+00:00,73,51.53,3.74,0.14,LOW,172,1,1,6,False,False
SENSOR_ABBAS_EL_AKKAD_01,8,2026-06-23T01:24:49.028805+00:00,31,41.71,7.75,0.17,LOW,172,1,1,6,False,False
SENSOR_HASSAN_EL_MAAMOUN_01,9,2026-06-23T01:24:49.028805+00:00,39,49.08,1.62,0.02,LOW,172,1,1,6,False,False
SENSOR_EL_HARAM_STREET_01,10,2026-06-23T01:24:49.028805+00:00,28,59.39,1.3,0.01,LOW,172,1,1,6,False,False
SENSOR_PYRAMIDS_ROAD_01,11,2026-06-23T01:24:49.028805+00:00,35,55.83,2.48,0.07,LOW,172,1,1,6,False,False
SENSOR_MOHANDESSIN_STREET_01,12,2026-06-23T01:24:49.028805+00:00,30,43.54,1.44,0.13,LOW,172,1,1,6,False,False
SENSOR_ZAMALEK_BRIDGE_01,13,2026-06-23T01:24:49.028805+00:00,41,44.44,7.59,0.11,LOW,172,1,1,6,False,False
SENSOR_MAADI_ROAD_01,14,2026-06-23T01:24:49.028805+00:00,61,76.69,0.22,0.04,LOW,172,1,1,6,False,False
SENSOR_HELIOPOLIS_MAIN_STREET_01,15,2026-06-23T01:24:49.028805+00:00,37,53.05,1.87,0.12,LOW,172,1,1,6,False,False
SENSOR_TAHRIR_SQUARE_01,1,2026-06-23T02:24:49.028805+00:00,34,49.32,0.86,0.01,LOW,173,2,1,6,False,False
SENSOR_CORNICHE_EL_NIL_01,2,2026-06-23T02:24:49.028805+00:00,39,61.47,1.06,0.0,LOW,173,2,1,6,False,False
SENSOR_RING_ROAD_CAIRO_01,3,2026-06-23T02:24:49.028805+00:00,54,80.96,0.63,0.1,LOW,173,2,1,6,False,False
SENSOR_SALAH_SALEM_01,4,2026-06-23T02:24:49.028805+00:00,58,76.2,0.21,0.05,LOW,173,2,1,6,False,False
SENSOR_OCTOBER_6_BRIDGE_01,5,2026-06-23T02:24:49.028805+00:00,78,57.08,1.82,0.05,LOW,173,2,1,6,False,False
SENSOR_SUEZ_ROAD_01,6,2026-06-23T02:24:49.028805+00:00,108,87.38,1.23,0.13,LOW,173,2,1,6,False,False
SENSOR_NASR_ROAD_01,7,2026-06-23T02:24:49.028805+00:00,52,56.91,2.67,0.05,LOW,173,2,1,6,False,False
SENSOR_ABBAS_EL_AKKAD_01,8,2026-06-23T02:24:49.028805+00:00,40,40.88,10.0,0.18,LOW,173,2,1,6,False,False
SENSOR_HASSAN_EL_MAAMOUN_01,9,2026-06-23T02:24:49.028805+00:00,44,45.1,1.83,0.1,LOW,173,2,1,6,False,False
SENSOR_EL_HARAM_STREET_01,10,2026-06-23T02:24:49.028805+00:00,49,56.19,2.27,0.06,LOW,173,2,1,6,False,False
SENSOR_PYRAMIDS_ROAD_01,11,2026-06-23T02:24:49.028805+00:00,73,54.97,5.18,0.08,LOW,173,2,1,6,False,False
SENSOR_MOHANDESSIN_STREET_01,12,2026-06-23T02:24:49.028805+00:00,49,47.02,2.36,0.06,LOW,173,2,1,6,False,False
SENSOR_ZAMALEK_BRIDGE_01,13,2026-06-23T02:24:49.028805+00:00,43,48.89,7.96,0.02,LOW,173,2,1,6,False,False
SENSOR_MAADI_ROAD_01,14,2026-06-23T02:24:49.028805+00:00,80,70.88,0.29,0.11,LOW,173,2,1,6,False,False
SENSOR_HELIOPOLIS_MAIN_STREET_01,15,2026-06-23T02:24:49.028805+00:00,50,58.56,2.53,0.02,LOW,173,2,1,6,False,False
SENSOR_TAHRIR_SQUARE_01,1,2026-06-23T03:24:49.028805+00:00,97,48.19,2.45,0.04,LOW,174,3,1,6,False,False
SENSOR_CORNICHE_EL_NIL_01,2,2026-06-23T03:24:49.028805+00:00,88,53.29,2.38,0.11,LOW,174,3,1,6,False,False
SENSOR_RING_ROAD_CAIRO_01,3,2026-06-23T03:24:49.028805+00:00,97,76.33,1.14,0.15,LOW,174,3,1,6,False,False
SENSOR_SALAH_SALEM_01,4,2026-06-23T03:24:49.028805+00:00,69,70.04,0.24,0.12,LOW,174,3,1,6,False,False
SENSOR_OCTOBER_6_BRIDGE_01,5,2026-06-23T03:24:49.028805+00:00,44,52.83,1.03,0.12,LOW,174,3,1,6,False,False
SENSOR_SUEZ_ROAD_01,6,2026-06-23T03:24:49.028805+00:00,35,100.16,0.4,0.0,LOW,174,3,1,6,False,False
SENSOR_NASR_ROAD_01,7,2026-06-23T03:24:49.028805+00:00,25,61.44,1.28,0.0,LOW,174,3,1,6,False,False
SENSOR_ABBAS_EL_AKKAD_01,8,2026-06-23T03:24:49.028805+00:00,51,45.42,12.75,0.09,LOW,174,3,1,6,False,False
SENSOR_HASSAN_EL_MAAMOUN_01,9,2026-06-23T03:24:49.028805+00:00,19,49.39,0.79,0.01,LOW,174,3,1,6,False,False
SENSOR_EL_HARAM_STREET_01,10,2026-06-23T03:24:49.028805+00:00,35,60.87,1.62,0.0,LOW,174,3,1,6,False,False
SENSOR_PYRAMIDS_ROAD_01,11,2026-06-23T03:24:49.028805+00:00,86,48.57,6.1,0.19,LOW,174,3,1,6,False,False
SENSOR_MOHANDESSIN_STREET_01,12,2026-06-23T03:24:49.028805+00:00,52,45.63,2.5,0.09,LOW,174,3,1,6,False,False
SENSOR_ZAMALEK_BRIDGE_01,13,2026-06-23T03:24:49.028805+00:00,47,41.77,8.7,0.16,LOW,174,3,1,6,False,False
SENSOR_MAADI_ROAD_01,14,2026-06-23T03:24:49.028805+00:00,49,76.62,0.18,0.04,LOW,174,3,1,6,False,False
SENSOR_HELIOPOLIS_MAIN_STREET_01,15,2026-06-23T03:24:49.028805+00:00,71,56.6,3.59,0.06,LOW,174,3,1,6,False,False
SENSOR_TAHRIR_SQUARE_01,1,2026-06-23T04:24:49.028805+00:00,43,49.76,1.09,0.0,LOW,175,4,1,6,False,False
SENSOR_CORNICHE_EL_NIL_01,2,2026-06-23T04:24:49.028805+00:00,79,51.36,2.14,0.14,LOW,175,4,1,6,False,False
SENSOR_RING_ROAD_CAIRO_01,3,2026-06-23T04:24:49.028805+00:00,82,80.38,0.96,0.11,LOW,175,4,1,6,False,False
SENSOR_SALAH_SALEM_01,4,2026-06-23T04:24:49.028805+00:00,57,74.18,0.2,0.07,LOW,175,4,1,6,False,False
SENSOR_OCTOBER_6_BRIDGE_01,5,2026-06-23T04:24:49.028805+00:00,41,59.14,0.96,0.01,LOW,175,4,1,6,False,False
SENSOR_SUEZ_ROAD_01,6,2026-06-23T04:24:49.028805+00:00,93,92.79,1.06,0.07,LOW,175,4,1,6,False,False
SENSOR_NASR_ROAD_01,7,2026-06-23T04:24:49.028805+00:00,63,57.17,3.23,0.05,LOW,175,4,1,6,False,False
SENSOR_ABBAS_EL_AKKAD_01,8,2026-06-23T04:24:49.028805+00:00,31,48.67,7.75,0.03,LOW,175,4,1,6,False,False
SENSOR_HASSAN_EL_MAAMOUN_01,9,2026-06-23T04:24:49.028805+00:00,44,45.63,1.83,0.09,LOW,175,4,1,6,False,False
SENSOR_EL_HARAM_STREET_01,10,2026-06-23T04:24:49.028805+00:00,28,56.61,1.3,0.06,LOW,175,4,1,6,False,False
SENSOR_PYRAMIDS_ROAD_01,11,2026-06-23T04:24:49.028805+00:00,75,48.43,5.32,0.19,LOW,175,4,1,6,False,False
SENSOR_MOHANDESSIN_STREET_01,12,2026-06-23T04:24:49.028805+00:00,17,46.36,0.82,0.07,LOW,175,4,1,6,False,False
SENSOR_ZAMALEK_BRIDGE_01,13,2026-06-23T04:24:49.028805+00:00,15,43.69,2.78,0.13,LOW,175,4,1,6,False,False
SENSOR_MAADI_ROAD_01,14,2026-06-23T04:24:49.028805+00:00,44,77.2,0.16,0.03,LOW,175,4,1,6,False,False
SENSOR_HELIOPOLIS_MAIN_STREET_01,15,2026-06-23T04:24:49.028805+00:00,32,55.14,1.62,0.08,LOW,175,4,1,6,False,False
SENSOR_TAHRIR_SQUARE_01,1,2026-06-23T05:24:49.028805+00:00,86,40.52,2.17,0.19,LOW,176,5,1,6,False,False
SENSOR_CORNICHE_EL_NIL_01,2,2026-06-23T05:24:49.028805+00:00,28,53.37,0.76,0.11,LOW,176,5,1,6,False,False
SENSOR_RING_ROAD_CAIRO_01,3,2026-06-23T05:24:49.028805+00:00,107,80.75,1.26,0.1,LOW,176,5,1,6,False,False
SENSOR_SALAH_SALEM_01,4,2026-06-23T05:24:49.028805+00:00,28,74.09,0.1,0.07,LOW,176,5,1,6,False,False
SENSOR_OCTOBER_6_BRIDGE_01,5,2026-06-23T05:24:49.028805+00:00,71,54.63,1.66,0.09,LOW,176,5,1,6,False,False
SENSOR_SUEZ_ROAD_01,6,2026-06-23T05:24:49.028805+00:00,68,92.17,0.77,0.08,LOW,176,5,1,6,False,False
SENSOR_NASR_ROAD_01,7,2026-06-23T05:24:49.028805+00:00,78,50.93,4.0,0.15,LOW,176,5,1,6,False,False
SENSOR_ABBAS_EL_AKKAD_01,8,2026-06-23T05:24:49.028805+00:00,41,44.52,10.25,0.11,LOW,176,5,1,6,False,False
SENSOR_HASSAN_EL_MAAMOUN_01,9,2026-06-23T05:24:49.028805+00:00,55,48.56,2.29,0.03,LOW,176,5,1,6,False,False
SENSOR_EL_HARAM_STREET_01,10,2026-06-23T05:24:49.028805+00:00,56,55.21,2.59,0.08,LOW,176,5,1,6,False,False
SENSOR_PYRAMIDS_ROAD_01,11,2026-06-23T05:24:49.028805+00:00,45,53.77,3.19,0.1,LOW,176,5,1,6,False,False
SENSOR_MOHANDESSIN_STREET_01,12,2026-06-23T05:24:49.028805+00:00,27,51.15,1.3,0.0,LOW,176,5,1,6,False,False
SENSOR_ZAMALEK_BRIDGE_01,13,2026-06-23T05:24:49.028805+00:00,17,49.23,3.15,0.02,LOW,176,5,1,6,False,False
SENSOR_MAADI_ROAD_01,14,2026-06-23T05:24:49.028805+00:00,33,77.99,0.12,0.03,LOW,176,5,1,6,False,False
SENSOR_HELIOPOLIS_MAIN_STREET_01,15,2026-06-23T05:24:49.028805+00:00,40,57.29,2.02,0.05,LOW,176,5,1,6,False,False
SENSOR_TAHRIR_SQUARE_01,1,2026-06-23T06:24:49.028805+00:00,284,38.09,7.17,0.24,LOW,177,6,1,6,False,False
SENSOR_CORNICHE_EL_NIL_01,2,2026-06-23T06:24:49.028805+00:00,350,28.38,9.49,0.53,HIGH,177,6,1,6,False,False
SENSOR_RING_ROAD_CAIRO_01,3,2026-06-23T06:24:49.028805+00:00,451,47.15,5.29,0.48,MEDIUM,177,6,1,6,False,False
SENSOR_SALAH_SALEM_01,4,2026-06-23T06:24:49.028805+00:00,237,53.96,0.84,0.33,MEDIUM,177,6,1,6,False,False
SENSOR_OCTOBER_6_BRIDGE_01,5,2026-06-23T06:24:49.028805+00:00,351,31.92,8.18,0.47,MEDIUM,177,6,1,6,False,False
SENSOR_SUEZ_ROAD_01,6,2026-06-23T06:24:49.028805+00:00,427,52.09,4.85,0.48,MEDIUM,177,6,1,6,False,False
SENSOR_NASR_ROAD_01,7,2026-06-23T06:24:49.028805+00:00,217,38.92,11.13,0.35,MEDIUM,177,6,1,6,False,False
SENSOR_ABBAS_EL_AKKAD_01,8,2026-06-23T06:24:49.028805+00:00,147,36.99,36.75,0.26,MEDIUM,177,6,1,6,False,False
SENSOR_HASSAN_EL_MAAMOUN_01,9,2026-06-23T06:24:49.028805+00:00,239,19.94,9.96,0.6,HIGH,177,6,1,6,False,False
SENSOR_EL_HARAM_STREET_01,10,2026-06-23T06:24:49.028805+00:00,246,39.34,11.39,0.34,MEDIUM,177,6,1,6,False,False
SENSOR_PYRAMIDS_ROAD_01,11,2026-06-23T06:24:49.028805+00:00,243,38.58,17.23,0.36,MEDIUM,177,6,1,6,False,False
SENSOR_MOHANDESSIN_STREET_01,12,2026-06-23T06:24:49.028805+00:00,221,25.19,10.62,0.5,MEDIUM,177,6,1,6,False,False
SENSOR_ZAMALEK_BRIDGE_01,13,2026-06-23T06:24:49.028805+00:00,168,30.5,31.11,0.39,MEDIUM,177,6,1,6,False,False
SENSOR_MAADI_ROAD_01,14,2026-06-23T06:24:49.028805+00:00,334,45.04,1.2,0.44,MEDIUM,177,6,1,6,False,False
SENSOR_HELIOPOLIS_MAIN_STREET_01,15,2026-06-23T06:24:49.028805+00:00,200,39.97,10.1,0.33,MEDIUM,177,6,1,6,False,False
SENSOR_TAHRIR_SQUARE_01,1,2026-06-23T07:24:49.028805+00:00,642,14.27,16.21,0.71,HIGH,178,7,1,6,False,True
